element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber
Ag,0.0826103413169526,0.0561469491993373,0.0843423522915521,0.0980432685670907,0.0988735246410827,0.1285410253313095,0.1260571766289352,0.1099099081998906,0.0923885456929878,0.1215331394947553,0.1662843387631156,0.1243876397708456,0.1505363404196585,0.1282691882937612,0.053461770085588,0.0650228637493097,0.0801138959828826,0.1046952046521265,0.1204555407923804,0.0894211157509667,0.0578531629624517,0.0647755642600772,0.0321236454307009,0.107209302526229,0.0293587710519047,0.042798781750414,0.0606149399503037,0.0322906370789615,0.046979422625621,0.0739318315157376,0.023304769464384,0.0346681218939809,0.0659137734676973,0.1974950735091127,0.0281330497653227,0.0457676007730534,0.1084415723357268,0.0878398495805886,0.0658491846278414,0.103099374419855,0.1132368963233976,0.079886630360689,0.0753639948755428,0.1030222317689054,0.1089084305157194,0.0891043741556649,0.0995898928664622,0.1604327840730166,0.1024795944324107,0.1305894183741946,0.1164611416276877,0.0538925722858877,0.0678228646844129,0.0787114539122863,0.0930305692950295,0.1110109263642673,0.0838715907932304,0.0586747763998239,0.0640968165318541,0.0274782118996852,0.0875698821740719,0.0303566448155231,0.0421389398340961,0.0580195620299869,0.032618546345475,0.0449253618149739,0.0678559471093958,0.0243785779202446,0.0342955379209909,0.0592407898033948,0.1713165688335425,0.0273078656498192,0.0428045135642721,0.091452858414796,47.0,65.0,107.8682,1234.93,11.0,5.0,145.0,1.93,1.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,16.33,0.0,0.0,225.0
Cd,0.03419156727586,0.0295398054509995,0.0370110765951651,0.0397785361208102,0.038017300802684,0.071192859734252,0.0778329894335854,0.0813370368690759,0.0491188268105748,0.0969829939685278,0.2128243163575358,0.0912421205387511,0.1389578137045948,0.1300708698018235,0.0394218402793518,0.0638565031064347,0.0675879211827124,0.1152390254410237,0.2561442791710151,0.1541633599383263,0.0602983651535072,0.0629667475397937,0.0352893292821182,0.08244645367557,0.0272768015056002,0.0430412226202887,0.0772200693846083,0.027423098725681,0.0423172758605047,0.0786859779601831,0.0171664096866353,0.0270254863724997,0.052237778332048,0.3143167770169185,0.0420026642782635,0.0725741009478025,0.1578040791800839,0.061372455901961,0.0408016727138591,0.0643929464315224,0.0783942014138791,0.0539006675075235,0.0602500466057265,0.078406876217716,0.0932253522244448,0.0866968827378368,0.0811755743873462,0.1790109421658408,0.0796781714795317,0.1199454974317634,0.112958548459236,0.0396410546638172,0.0571181559264829,0.062153561996764,0.0856218870418248,0.1221451974831485,0.0834253689105007,0.0547360302585785,0.0557865528659907,0.0215690918524134,0.0592665278266581,0.0300734609400799,0.036525211413091,0.0733455469408875,0.0260239632800652,0.0329610195203792,0.0672960031151206,0.0185211269798512,0.0236989551346316,0.04692842434642,0.2245974910310365,0.0284787693776288,0.0437922998763589,0.124043217552743,48.0,70.0,112.411,594.22,12.0,5.0,144.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,19.495,0.0,0.0,194.0
In,0.0261461035662271,0.0663671978189453,0.0733213668845465,0.0468614657770852,0.0255593270565919,0.0489778507806413,0.0685445863108344,0.0921537829782919,0.0584645747959495,0.1159522470958789,0.2677039489281019,0.1069517644867413,0.1643494259491322,0.1533004876892341,0.0437441070884274,0.0556262488569784,0.0655549412402208,0.0980702915975216,0.2185350695973197,0.1319482253530677,0.0515757442340908,0.0567098841738071,0.0385306499136382,0.081899422562401,0.0200652453686454,0.0325596826633248,0.0466441731296778,0.0233520083313575,0.0410665915941341,0.0698016899786637,0.0174863260744401,0.032410912046601,0.0609722965421478,0.2669646086632598,0.033108146780912,0.0588590188640904,0.1364305720188312,0.0434063991646651,0.0735074093934239,0.0933391499549707,0.0785075663811273,0.0462389326120255,0.0528825499495287,0.085058108383988,0.1112668063235129,0.0811786861640593,0.0996712131826488,0.1996877320547161,0.1048977144724071,0.1468388839795908,0.1388711960857445,0.0520465039956309,0.0656869541903572,0.0754910291710671,0.0719512899562301,0.1048282204782236,0.0788866584916946,0.0583845008663339,0.0592653683791014,0.0305172347236264,0.0695916767539534,0.0234888008213141,0.0351449826931455,0.0569456470787105,0.0235053572872766,0.0384706144189404,0.0678241125370764,0.0191152202926197,0.03101038547145,0.0568102782557946,0.1934164570022064,0.0228091195997232,0.0422384351808506,0.1022164568991638,49.0,75.0,114.818,429.75,13.0,5.0,142.0,1.78,2.0,1.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,24.26,0.0,0.0,139.0
Sn,0.0691419840375819,0.0420477494427533,0.0543804316564007,0.0913035436090415,0.0549625266639505,0.0337059175994055,0.1119383912949703,0.1157567528701208,0.0691888526711892,0.095935455264483,0.2650239016849255,0.0785701711286346,0.1495192100280428,0.1456901349375654,0.0552093509575058,0.0590882726553704,0.0675508172950176,0.0835842161397793,0.1566346080099712,0.1021281607266979,0.0662633978860584,0.0663165699973641,0.0567007405987106,0.1006150744193859,0.026519695371857,0.0486542135033435,0.0825092634757817,0.0183452112743568,0.0345818912829853,0.061009011816025,0.012618082352659,0.0212771792536488,0.0413569014692136,0.1754945234043589,0.0233662907748722,0.0417574299547012,0.0895335126908428,0.0698979834342961,0.0601158080999446,0.0744942351298652,0.0958336005051957,0.0630255796264873,0.0490924756225994,0.0960186149610548,0.1044536020735808,0.0735979761431363,0.0871872556738902,0.20508028705663,0.0805856249206181,0.1317638849001993,0.1263785844745507,0.0531912598371967,0.0602103927787596,0.0700603451793657,0.0659361378260405,0.0921726863406708,0.0737931193117067,0.0649178508853227,0.0636363201433235,0.0570962013516088,0.0935980893051654,0.0263817748401894,0.044820751503772,0.0733207753380307,0.0200978132379635,0.0345387872035782,0.064658915293727,0.014734733670946,0.0232990189947976,0.0432748145960401,0.1503550359718208,0.0195530813140192,0.035845073167071,0.079536100446994,50.0,80.0,118.71,505.08,14.0,5.0,139.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,33.285,0.0,0.0,141.0
Sb,0.032566812641318,0.0798334654468908,0.1021909907217307,0.1277867037450958,0.0358966460482883,0.0206709722691475,0.0946610832445364,0.1502303129142104,0.1369449151441134,0.1529056904124556,0.1609196532993751,0.1679418613717301,0.1853360773968873,0.1690298684928677,0.0552925578917274,0.1144866023858417,0.0967180133586305,0.0985105517581934,0.24676829664475,0.1617206318060146,0.0732210931205659,0.0913956324557533,0.0279267484471239,0.1133454466304552,0.0291022299035785,0.0688016542349978,0.081774755048471,0.0206838046105463,0.042883073004652,0.0597221262052654,0.0145409010577746,0.0258450502897832,0.0401052446916337,0.121926371598618,0.0246352886139769,0.0384727824414583,0.0565308236089093,0.0558962862930358,0.0703290399273334,0.1059527687112758,0.143802539222207,0.0746571026683627,0.0574671903262353,0.1012428339903228,0.1297198069282774,0.1014428509601742,0.1194519859267611,0.1630124638340753,0.1219764045114288,0.1519628535606347,0.1397654271808057,0.0507017987084375,0.0876906610250386,0.0865926388072907,0.0802670497779366,0.1625570333441368,0.1120521606476488,0.0627627991852011,0.0767810563388615,0.0398448735153396,0.1174254566265111,0.0313598636430209,0.0579797519035795,0.0715417210825799,0.0238820890763961,0.0397252202433605,0.0577705179624666,0.0210817394018146,0.0289800432858161,0.0470021648640571,0.1415650623017105,0.0258871573924264,0.0410063316148251,0.0675000808641265,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,0.0,166.0
Te,0.0364880573971481,0.156166810462267,0.1579089168407372,0.0761764447673542,0.0126617322071865,0.018399070626343,0.059927171313535,0.1428940529167819,0.1684353979353995,0.1595886613386629,0.1293804150395068,0.1845336254654452,0.1947294069566812,0.1678209896164463,0.0746542396996945,0.1288521024430127,0.122130082039174,0.1139056473829199,0.2402649925831752,0.164901076196532,0.0698968531468532,0.0845804801259351,0.0197934262706987,0.0912179184451915,0.022763403263403,0.0489464701964701,0.0512623512850785,0.0229937032664303,0.0445819256501074,0.0510176414494595,0.0182967789785969,0.0306511594466136,0.0412196439923711,0.1184669875578973,0.0243889368207548,0.0407582568946203,0.0519327717736808,0.0665060725977535,0.0918716986924434,0.1144449358547076,0.1056200609226558,0.0520641925391998,0.0363016241295591,0.076632644394813,0.1110074887662802,0.1104877463652838,0.1126663461910599,0.1496736887846277,0.1176018319916548,0.1427567599872506,0.1269849934555459,0.0550969772860274,0.0822784950547434,0.0867785416050718,0.100545052255263,0.1976124116331954,0.1316649344136915,0.0584918449817888,0.0707992305551112,0.0209277932611608,0.0986909585093866,0.0288822038266157,0.0488011838646639,0.0604332386075964,0.0310422324219478,0.0475719831251629,0.0637555568567046,0.0250746911982504,0.0355868396232652,0.0517273058561938,0.1511704662548049,0.0308333255587579,0.0446862960234019,0.06503786488932,52.0,90.0,127.6,722.66,16.0,5.0,138.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,0.0,152.0
I,0.0804084310850445,0.1317840257412847,0.112409139784947,0.0663777614858259,0.0311414467253173,0.0419469289670899,0.0398691023134569,0.1189988106875211,0.2114488188334974,0.1040971326164878,0.0668844086021503,0.120220169436299,0.1214909090909098,0.0960551401107854,0.0473639703486476,0.0859071358748781,0.0833718963831869,0.0592111274030627,0.1010583333333335,0.0746104675790158,0.050131231671554,0.0650196073639621,0.0141189231019875,0.0608619257086997,0.0180183936135547,0.0299337569240792,0.0307715216682955,0.0197401270772236,0.0280914956011726,0.03295390192245,0.0165985500162918,0.0231882942326488,0.0309571766047569,0.0865560524600848,0.0194740387748451,0.0274832192896706,0.0424300993809054,0.1102167372341707,0.0931704923236228,0.0994355017636902,0.0859337844435037,0.0483136205257597,0.0435855187410252,0.0481305334847397,0.0856004546157114,0.1391391420302151,0.0810878928080457,0.0884552807960515,0.0856064963529713,0.097185563205882,0.0819115703149032,0.0446931256050152,0.0654356395225644,0.0696170396380436,0.0750099322834857,0.154329144074371,0.0984966301856184,0.0495908174794302,0.065251666103579,0.0147334866844833,0.0697709116813139,0.0242576153896529,0.0421812013323956,0.0515452284248301,0.0271593539838524,0.0421947824723789,0.0514634720214171,0.0228234895628721,0.032194784231506,0.0430585999396459,0.1422990853311951,0.0323597218497669,0.0443595615711902,0.0593127603344099,53.0,96.0,126.90447,386.85,17.0,5.0,139.0,2.66,2.0,5.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,43.015,1.062,0.0,64.0
Xe,0.0457465034965034,0.0218895104895104,0.0322986013986014,0.0190090909090909,0.0763895104895105,0.3966482517482523,0.0418300699300699,0.0845832167832168,0.0779541958041958,0.0989688811188811,0.0519006993006993,0.1094097902097902,0.1026814685314685,0.0602916083916084,0.1157769230769231,0.2002496503496503,0.1468615384615384,0.0886804195804197,0.1733671328671328,0.1429412587412588,0.0934209790209791,0.1289916083916083,0.0298013986013985,0.1318237762237762,0.0258405594405594,0.0658111888111888,0.0885041958041958,0.0326122377622377,0.0622045454545454,0.0880835664335664,0.0186685314685314,0.033890909090909,0.0541083916083916,0.1414611888111887,0.0228590909090909,0.0378713286713286,0.0624954545454545,0.2059040469457996,0.0228307418339836,0.0314798992365497,0.0439192029172917,0.0638757772094951,0.0790180663885577,0.0320680925941894,0.0432069211126269,0.0384322456563495,0.0635905534359281,0.0720633865081954,0.0654302525646766,0.0755112728747083,0.0621109957786393,0.0755981718187347,0.1123087024355529,0.109371937435233,0.1126370323886251,0.15179325765618,0.109940929495561,0.0770712789680273,0.0967150193964225,0.0183107295332409,0.1074286931300368,0.0431086539154701,0.047040886404139,0.0697213948726401,0.0477312561473172,0.0523236118219947,0.0803256464158311,0.0365558213888592,0.0374960454785662,0.0634723588072979,0.1402032077700608,0.0361534208367263,0.0396830179732987,0.0710303751813755,54.0,102.0,131.293,161.3,18.0,5.0,140.0,2.6,2.0,6.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,53.65,6.456,0.0,225.0
Cs,0.0621193801702429,0.0481751288814285,0.0456740598649237,0.0386392918514961,0.0268974243695796,0.0284820165447784,0.040427196978779,0.0445840027174994,0.052164408743955,0.0672229249090831,0.0488872037725288,0.0730457279303038,0.0752438756344159,0.0642450645406221,0.0397700115893372,0.0406082703912395,0.0449288454621742,0.062387383607081,0.06742350037965,0.0602436558366297,0.0463774827159007,0.0514265775486547,0.0273630659792987,0.0763713683411256,0.0287942392998438,0.0523804699676294,0.0623761239659508,0.0298657634975818,0.0498443332134431,0.0659964132997638,0.0190663189865322,0.0288119330216196,0.0405832034528227,0.1706872577228957,0.0260616432881746,0.0555081125364661,0.0907646265435795,0.1365901667140528,0.0804214408222865,0.0934184484003344,0.110400029553891,0.1028834050997052,0.0762187120344517,0.0602800584788525,0.0705875796181744,0.0689673888218207,0.0859084538766298,0.1253922461154701,0.083396678766164,0.1073827031728099,0.0901519146346577,0.0532065531880359,0.0617225310078197,0.0762378023410247,0.0832200247925714,0.1140187669602441,0.0803649456653827,0.0580014794789869,0.0737738397580933,0.0194576467125228,0.0900896020796044,0.039473681893247,0.0497480291940927,0.063427250710295,0.0412505414782764,0.0505238418144767,0.0685238167225455,0.0315311838969414,0.0370925449199546,0.0550750026606353,0.1375061287654433,0.0306251547156784,0.0429836846187233,0.0684136242317172,55.0,5.0,132.9054519,301.59,1.0,6.0,244.0,0.79,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,115.765,0.0,0.0,229.0
Ba,0.0351308057688022,0.0483222416901296,0.0340430533330632,0.0212918785067551,0.0168423453989344,0.0215791944337538,0.0389626182422167,0.0306683900828454,0.0493139824586281,0.084012229334198,0.0341304614231602,0.0846617411736114,0.0764901608296707,0.061958536733578,0.0337363983471409,0.0346423464117158,0.0374414966882051,0.0619486367963706,0.0634754906925402,0.0630605795134603,0.0481036277826168,0.0555028408515468,0.0291732919443375,0.0899215651522214,0.0292385505074033,0.0575518088274021,0.0860248637809157,0.0218085995260181,0.0470527659057304,0.0686608246065346,0.0148269511231743,0.0275062589884339,0.0351881038708501,0.2889793899005463,0.0251763657355829,0.0745234053758432,0.1585910338471512,0.0933820187296523,0.0662420144256242,0.0688769870095213,0.0724773677131811,0.102060213423561,0.1797736721940974,0.0602086673042457,0.0681776844014973,0.0773998619265437,0.1145381660139516,0.1549435594107893,0.1136507845328809,0.1402638008249985,0.1187444936488849,0.0485143306850097,0.0631353140567013,0.0746629914772206,0.07277110549798,0.1194641507095248,0.0802053685690509,0.0557172742962081,0.0666736312366934,0.0317172903440656,0.0836930339335648,0.0287759986807506,0.0436935612580883,0.0582803569674642,0.0289644540537112,0.0420307026683894,0.0601517672363871,0.0217409175925318,0.0321266460446302,0.0454166645116009,0.1553173447242156,0.0237839176913521,0.0392917926900243,0.0795806371999602,56.0,9.0,137.327,1000.0,2.0,6.0,215.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.59,0.0,0.0,229.0
La,0.033823553423248,0.0541531235321748,0.0439108400993088,0.0278298161444003,0.0208131640161934,0.0304336542977923,0.1183634391285884,0.099976593079694,0.0855203202934536,0.052646782527008,0.0414874354156881,0.0533905924981547,0.0579409179359862,0.0526987295622806,0.0411641671699209,0.0440839819723098,0.0460407300543514,0.0891787447717463,0.0939778008902013,0.092320740790445,0.0552270124583419,0.0673549788633165,0.0444089109575252,0.1254449551544442,0.0344310094164486,0.0805849437473441,0.1283289382450968,0.0183844304278779,0.0369066910465454,0.0458740969379767,0.0199423382316758,0.0305071350287412,0.0354049520230825,0.2216633843297785,0.0200337795522153,0.0616892068710998,0.1153667382406233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,13.0,138.90547,1193.0,3.0,6.0,207.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,36.8975,0.0,0.0,194.0
Ce,0.0234321042773757,0.0424461189999123,0.0351985146789784,0.0201344738217611,0.0316789572262386,0.0463782886139903,0.0226229636727934,0.0298789202021077,0.0455209186340268,0.0618269448558236,0.0483100226500562,0.0594337812527224,0.0689941850335396,0.0621602273717223,0.032909911577663,0.0484385508319535,0.0504928565206024,0.0851136749716875,0.1156752221447876,0.0944417741092437,0.0465269296105927,0.0585379824026482,0.1095909922467121,0.1394787764613658,0.0171060741353773,0.0418236126840311,0.0468472427911834,0.0199759452042857,0.0401484340970462,0.0379936623399245,0.018445193396637,0.0321916216569382,0.0284194942939276,0.1500129911142098,0.0218450757905738,0.056269786131196,0.0641282777245403,0.0579311306300435,0.0548342871065463,0.0720084276835318,0.0828187879394955,0.0751537372381897,0.0657996217740564,0.0879148438633606,0.0813444388279379,0.0695985355104037,0.0962356512306037,0.1517246822014791,0.091520906234353,0.1236670701242273,0.1121082991880607,0.0443803454602544,0.0572039025048269,0.0653039116265006,0.090601589039338,0.1015539830371173,0.0815140049379986,0.0452496956874187,0.0526587009313047,0.0379839538379644,0.0914307824673317,0.0263597344308255,0.0447246460724448,0.0747590280690154,0.0236744483427609,0.042770384884181,0.0756808027715918,0.0217826298351869,0.0308687806334534,0.051804283280791,0.1953024529246173,0.0226716095584241,0.0409698792310126,0.1058273976941576,58.0,15.0,140.116,1071.0,3.0,6.0,204.0,1.12,2.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,13.0,22.0,37.24,0.0,0.0,194.0
Pr,0.0246880902255635,0.0552686466165406,0.0411441654135331,0.0224978796992476,0.0265531428571424,0.0396979548872174,0.0525068571428565,0.0661108571428566,0.0790058796992478,0.0689663157894733,0.0488996090225557,0.0742369774436088,0.0761759999999997,0.0692587969924807,0.0325473082706761,0.0415586766917286,0.0423084210526309,0.082168451127819,0.1179235488721803,0.1030639699248119,0.0487661954887211,0.0628417593984955,0.0569084661654128,0.1333625714285719,0.0258414436090221,0.0569413233082699,0.0724961503759395,0.0193989172932328,0.0369906315789467,0.0392340902255633,0.0182680300751877,0.0314440902255633,0.0305237894736837,0.1689178345864676,0.0245074887218041,0.0530859398496235,0.0804053082706762,0.0542026979199438,0.0568544061890737,0.0653836808675249,0.0677712547243744,0.1106930892462828,0.1099951403583856,0.0838114264587487,0.090565449779787,0.101488370109222,0.1122731264144399,0.1190989571951581,0.1143846648671865,0.1317225643491792,0.1169194814805505,0.0384411978289797,0.0545977908683707,0.0594734185143287,0.0852830358845988,0.1200874865181918,0.0931610833484993,0.0456430582906683,0.0549711955370923,0.0263831487206249,0.0925930821990903,0.0281029187578854,0.0488472179548179,0.0795172620160073,0.0257231595323082,0.0358223935884593,0.0699602658162076,0.0210385861478971,0.0287026784991814,0.0526820053973574,0.2004710558141751,0.0249261897773398,0.0385490320725353,0.1115394680890828,59.0,17.0,140.90765,1204.0,3.0,6.0,203.0,1.13,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,11.0,11.0,35.675,0.0,0.0,194.0
Nd,0.0255311782624047,0.0464063658838064,0.0357138111425033,0.020681992760021,0.0268806617517213,0.0485806440932361,0.0460563526399429,0.0594196870033549,0.0700947708811583,0.0593631467420094,0.0473142217022774,0.0652317565777856,0.0664721547766201,0.06040241479781,0.0315086747307076,0.0387273088469004,0.0406902812113714,0.0818554542645239,0.1008527503090235,0.0971688151156633,0.0539099969097646,0.0667645020307255,0.0758143320678086,0.1477628134381085,0.0224400163340982,0.0521615420271936,0.0690052754723644,0.0185672457178172,0.0368580147448342,0.0391711107186996,0.0182412921596325,0.0312665327564889,0.0299709517923357,0.1567698216493031,0.0244203823061979,0.0523257659367822,0.0738078315380536,0.0628988894161816,0.0496516317310359,0.0637787894115225,0.0790788506568647,0.1251988221846637,0.1160977626531494,0.0861454988701435,0.0895566067859706,0.0922452987114967,0.1047309783682069,0.1223926618627607,0.1063389980027205,0.1245645953944664,0.1106533586865867,0.0407956872974313,0.0566049738629098,0.0630002036608208,0.0835768638105911,0.1163821294586991,0.0903468301437612,0.0436978944777449,0.052067009732996,0.0290372140395231,0.1009119699134781,0.0283962144093961,0.0439986578565397,0.0757475417740336,0.0287633451756218,0.038888711134563,0.0793633328887143,0.021391545453247,0.027317271780233,0.0549864977213918,0.1979027099732049,0.0270619185849482,0.0400025942323923,0.1106691768743175,60.0,19.0,144.242,1294.0,3.0,6.0,201.0,1.14,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,10.0,10.0,34.81,0.0,0.0,194.0
Pm,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0508,0.0955999999999999,0.0117,0.013,0.0623,0.0025,0.0337,0.0348,0.0005,0.0005,0.0005,0.2479,0.4604499999999999,0.3147999999999999,0.0359,0.0424999999999999,0.1023,0.05375,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.2925000000000001,0.1173,0.1713499999999999,0.0879,0.00155,0.0005,0.0005,0.0005,0.0005,0.0005,0.0427160714285714,0.0803160714285714,0.0098999999999999,0.1919552606177606,0.4207410714285714,0.1389822755791507,0.3695433397683397,0.3750827702702704,0.0005,0.0005,0.0005,0.0952420634920634,0.2072621031746032,0.1328710699023198,0.0234785714285714,0.0264674107142857,0.0290535714285714,0.1592483590733591,0.077675,0.07925,0.1202,0.0035941964285714,0.0173351351351351,0.0341824324324323,0.0065589285714285,0.0068696428571428,0.0180035714285714,0.1151005952380952,0.0420966269841269,0.0647555555555555,0.034381746031746,61.0,21.0,145.0,1373.0,3.0,6.0,199.0,1.155,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,9.0,9.0,33.8425,0.0,0.0,194.0
Sm,0.0172359822271152,0.0547779765649566,0.0451313306071085,0.022211053004089,0.026935455331865,0.0524852547971052,0.0435798600188733,0.0487223576596406,0.0572422931739531,0.0737959657124872,0.0524772923875424,0.0827369062598292,0.0806710050330282,0.0742803751179606,0.0348112417426859,0.044191491034916,0.0441745635419936,0.0868113793645794,0.1195784641396664,0.1036757038376849,0.0561128892733555,0.072400676313305,0.0639806542938023,0.1441564957533822,0.020430736866939,0.0474426509908769,0.0555008650519022,0.0230465948411447,0.0441440508021384,0.0436475699905625,0.0185678672538532,0.0318531377791754,0.0313152524378731,0.1476099009122365,0.0252222003774769,0.054802984429065,0.0629002634476242,0.0541746950972469,0.0583036413697856,0.0705828189878687,0.0799504438919117,0.0966739858057211,0.0760658139862291,0.0842943381264063,0.0868865271328686,0.0805201899991983,0.1115872027858871,0.1402593095071249,0.1134363989660711,0.1381520839919717,0.1248447152702577,0.0445546788635358,0.0657415059069917,0.0695490534940475,0.0917852533306085,0.1197772461285824,0.0927033363681108,0.0466459013616273,0.0540856627957457,0.0278864711535768,0.0976447315827617,0.0306855205363627,0.0497414341045824,0.0807470526777273,0.0270391701020745,0.0388208190945908,0.0728557669544482,0.021926373729254,0.0303168193945537,0.055004018609245,0.1889493465654999,0.0249151903479826,0.0396481804470166,0.1019055326651315,62.0,23.0,150.36,1345.0,3.0,6.0,198.0,1.17,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,8.0,8.0,33.23,0.0,0.0,166.0
Eu,0.025416106998397,0.0741727466992279,0.046921849958024,0.0219069678699532,0.0253810196138286,0.0539446691597336,0.0273180378539262,0.0394465008013427,0.0752522895520098,0.074398343890711,0.0508352667328086,0.0810437686026091,0.0830269976341284,0.0734989506219939,0.0398323475539947,0.0578063802182697,0.0593924673738829,0.0839676409982437,0.1291387850110659,0.1156554987407459,0.0715024994276108,0.0927536251240164,0.0700641265359071,0.147731855300313,0.0227997214378384,0.0584520911241692,0.0599238342364335,0.0274637296802256,0.0564533312981751,0.0493565023277105,0.0201478669007096,0.0395033580096156,0.035872395634587,0.1530528123330532,0.0269119667251772,0.0623523811340908,0.0650911623292368,0.0790860211529454,0.0614970928779014,0.0876488250744723,0.1062686640204617,0.0833084025588416,0.0707561059942994,0.1046098660488218,0.1047673536151486,0.0888774020485788,0.1074389841496104,0.1829237306785552,0.101488951318323,0.1464025397147089,0.1356497172326188,0.0515624261578412,0.0666563257165492,0.0759901915926849,0.0871748042756987,0.1192579302059129,0.0925246098584028,0.0623594824126228,0.0733734054183008,0.0327544376297315,0.0993660879694824,0.032143777959651,0.0548075640586557,0.0790716013491098,0.0275493715844207,0.0421104006472484,0.0657405824223421,0.0245233421059301,0.0365815038217257,0.057887265618081,0.1541668934299709,0.0245239107406364,0.0395903363228541,0.0792063428636826,63.0,25.0,151.964,1095.0,3.0,6.0,198.0,1.185,2.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,7.0,7.0,36.46,0.0,0.0,229.0
Gd,0.0184108319307523,0.0591205337821587,0.0509787208463567,0.0242516830968979,0.033042834816061,0.0556719884587636,0.0249975114210143,0.0379340827121899,0.0740446381341667,0.070123034383265,0.0498528612647266,0.0783232868477998,0.0786004929069486,0.0717856696321229,0.0326850805482082,0.0554034864150032,0.0561816782880496,0.0977157970666022,0.1679902861264745,0.1450904063476812,0.0544140538591002,0.0708131401779271,0.0819067323875932,0.1257119499879788,0.0195966338062031,0.0456425342630434,0.0468324837701365,0.0197655205578261,0.0422260759798024,0.0362027530656403,0.0184786246693914,0.0351380139456594,0.0298369800432791,0.1314982447703783,0.0238425943736472,0.0484189107958639,0.0535598821832166,0.0508149802800812,0.0614992420089681,0.0763033817104494,0.0883052153569989,0.0800071645948926,0.0620366513870978,0.0774435692988553,0.0746001532521914,0.0815842182110164,0.1014086965548843,0.1320878319233016,0.1015198674447449,0.1309377332502227,0.1198881412073316,0.0422776961902422,0.0611663985708558,0.0672325240953484,0.097876704505445,0.1318631288979475,0.109371613946234,0.048398798126938,0.0587469831726766,0.0312961344483945,0.0925055297378451,0.0311011052960656,0.0519977911699695,0.0812122488373791,0.0234531952263476,0.0378885399721145,0.0634484963336721,0.0213392633194397,0.0307969413536163,0.0515378216408799,0.1717884324037208,0.0225293644594663,0.0361868829764894,0.0926126307976841,64.0,27.0,157.25,1586.0,3.0,6.0,196.0,1.2,2.0,0.0,1.0,7.0,10.0,0.0,0.0,9.0,7.0,16.0,32.05,0.0,0.0,194.0
