elements,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
Sm,0.01723598222711527,0.054777976564956685,0.04513133060710855,0.02221105300408908,0.026935455331865036,0.0524852547971052,0.04357986001887331,0.048722357659640655,0.05724229317395313,0.07379596571248727,0.05247729238754247,0.08273690625982923,0.08067100503302825,0.07428037511796068,0.03481124174268591,0.04419149103491602,0.044174563541993686,0.08681137936457944,0.1195784641396664,0.10367570383768494,0.05611288927335551,0.07240067631330505,0.0639806542938023,0.14415649575338227,0.020430736866939064,0.04744265099087693,0.0555008650519022,0.023046594841144786,0.044144050802138436,0.043647569990562546,0.01856786725385327,0.03185313777917541,0.03131525243787311,0.14760990091223658,0.025222200377476953,0.05480298442906508,0.06290026344762427,0.05417469509724693,0.05830364136978568,0.07058281898786874,0.07995044389191171,0.0966739858057211,0.07606581398622914,0.08429433812640634,0.0868865271328686,0.08052018999919837,0.11158720278588717,0.1402593095071249,0.11343639896607118,0.1381520839919717,0.1248447152702577,0.044554678863535806,0.06574150590699171,0.06954905349404752,0.09178525333060857,0.11977724612858241,0.0927033363681108,0.04664590136162737,0.05408566279574574,0.027886471153576852,0.0976447315827617,0.03068552053636271,0.0497414341045824,0.08074705267772739,0.027039170102074555,0.03882081909459083,0.07285576695444823,0.021926373729254076,0.030316819394553718,0.05500401860924506,0.18894934656549994,0.0249151903479826,0.03964818044701661,0.10190553266513157
Eu,0.02541610699839708,0.07417274669922798,0.046921849958024085,0.021906967869953213,0.02538101961382868,0.05394466915973367,0.027318037853926263,0.03944650080134273,0.07525228955200983,0.07439834389071104,0.050835266732808644,0.0810437686026091,0.08302699763412844,0.07349895062199394,0.039832347553994785,0.057806380218269775,0.05939246737388291,0.08396764099824378,0.1291387850110659,0.11565549874074599,0.07150249942761087,0.09275362512401641,0.07006412653590714,0.147731855300313,0.022799721437838486,0.058452091124169256,0.059923834236433535,0.0274637296802256,0.05645333129817514,0.049356502327710536,0.020147866900709653,0.03950335800961562,0.03587239563458702,0.15305281233305326,0.026911966725177237,0.06235238113409083,0.06509116232923683,0.07908602115294541,0.0614970928779014,0.08764882507447232,0.10626866402046171,0.08330840255884167,0.07075610599429949,0.10460986604882183,0.10476735361514862,0.08887740204857887,0.10743898414961044,0.1829237306785552,0.10148895131832306,0.14640253971470898,0.13564971723261882,0.05156242615784129,0.06665632571654921,0.07599019159268498,0.0871748042756987,0.11925793020591291,0.09252460985840287,0.06235948241262286,0.07337340541830087,0.03275443762973154,0.09936608796948242,0.03214377795965108,0.054807564058655715,0.07907160134910989,0.027549371584420713,0.042110400647248476,0.06574058242234214,0.02452334210593013,0.03658150382172579,0.05788726561808107,0.15416689342997095,0.02452391074063648,0.039590336322854136,0.07920634286368264
Gd,0.018410831930752377,0.05912053378215872,0.05097872084635676,0.024251683096897965,0.033042834816061004,0.05567198845876366,0.024997511421014307,0.037934082712189954,0.07404463813416672,0.07012303438326506,0.04985286126472662,0.07832328684779981,0.07860049290694866,0.0717856696321229,0.03268508054820821,0.05540348641500322,0.05618167828804963,0.09771579706660227,0.16799028612647454,0.1450904063476812,0.054414053859100274,0.07081314017792714,0.08190673238759326,0.12571194998797885,0.019596633806203148,0.045642534263043454,0.04683248377013651,0.019765520557826165,0.0422260759798024,0.036202753065640324,0.01847862466939145,0.03513801394565948,0.02983698004327915,0.13149824477037836,0.023842594373647268,0.048418910795863995,0.053559882183216695,0.05081498028008127,0.06149924200896815,0.07630338171044945,0.08830521535699895,0.08000716459489268,0.06203665138709782,0.07744356929885532,0.07460015325219148,0.0815842182110164,0.10140869655488435,0.1320878319233016,0.10151986744474494,0.1309377332502227,0.11988814120733161,0.042277696190242214,0.06116639857085582,0.06723252409534845,0.097876704505445,0.13186312889794752,0.10937161394623403,0.048398798126938015,0.05874698317267667,0.031296134448394575,0.0925055297378451,0.03110110529606563,0.05199779116996951,0.08121224883737911,0.02345319522634764,0.03788853997211454,0.06344849633367214,0.0213392633194397,0.030796941353616318,0.05153782164087999,0.17178843240372083,0.02252936445946636,0.0361868829764894,0.09261263079768411
Tb,0.019989848508511522,0.04823088786506247,0.042894893018896665,0.023727627674527334,0.038427221614867474,0.054922575355301276,0.02839557629236264,0.03873816960799576,0.06648529985943974,0.08197387943151546,0.05522276667187176,0.09805013275027254,0.08704322192722087,0.07883021630485604,0.03830821489926545,0.061398504607214494,0.0627366273621731,0.07667113071997411,0.1302453342183348,0.10577024441667923,0.04667116976417214,0.05943596751522614,0.05844153131344601,0.11790783617054452,0.018950589567390173,0.04297932609714126,0.04359946509448626,0.022450433390597976,0.04794887162267607,0.03926891691394608,0.01719984772762761,0.03564858269561086,0.03180050367015419,0.13376528580352895,0.022246915508355284,0.04822501171325869,0.05712369201936509,0.07267429556079773,0.06555217474985013,0.07597246681811966,0.07912977545824357,0.08948957816613723,0.06850407935261352,0.08190521579611178,0.07870829202543633,0.08437693687987187,0.09780079952951083,0.1138732883174029,0.10091259964216316,0.11836688918972528,0.10691801168467512,0.046626994870586344,0.0648181366275793,0.06993709408118033,0.09423773350783128,0.10889085324030352,0.08504253647132964,0.04716893537951741,0.05435303195958644,0.028316811845969646,0.08366940080322664,0.025689887935850884,0.043322598781911664,0.073404643619046,0.024980483537666968,0.03835978492035272,0.06749321410933713,0.021158092066995766,0.030245984143137034,0.05633244575520821,0.19447699116355044,0.022551436599868687,0.03801342504218201,0.1068943072497489
Dy,0.020382535826058132,0.057304686213143774,0.04570960303080164,0.020637024378191246,0.03192760665458699,0.05299477021907364,0.025138362707955553,0.035168073628726274,0.06350413852742468,0.0712364519848452,0.04267682424641697,0.08257198155163813,0.07563630373908665,0.06752754900345831,0.03602411052544843,0.05361233734145865,0.05470542332399858,0.08706084253005997,0.14198756382803482,0.1109216150551797,0.05923196343271209,0.07700774172294413,0.04720219074287551,0.11553650551803603,0.019182342282984547,0.04415709932465767,0.041439486904957565,0.02144105172129785,0.04339404546203219,0.03662127326634778,0.01808695025531206,0.035888939219238566,0.03041974139350979,0.14968847801021215,0.0277896351507162,0.05554047932795191,0.060277157799373475,0.05172007115042509,0.06383285063355991,0.07602578898893542,0.08088824815088855,0.07511794396478778,0.0580928561208488,0.08787077916972291,0.08115375042166388,0.08264163663275009,0.1007868719288149,0.12005393444198548,0.10443705450379205,0.12568286597664183,0.11301333472727897,0.04687847705868249,0.06623287729033038,0.07271264110360906,0.09749328939504295,0.10852539234227998,0.08352222008801517,0.05127769443121597,0.06081732576760565,0.025533932012972937,0.08608716061255435,0.029477388000894392,0.04754132347340493,0.07822765277244793,0.024830729910676,0.03667639352832872,0.06769143370136012,0.021310321733933983,0.029698777184638467,0.055676828971440606,0.20785142415135135,0.02407298780326695,0.03969044679807709,0.11328910261624434
Ho,0.017367372047244044,0.06038178723753196,0.04664218339894949,0.021383222604986728,0.032997969980314644,0.05901000656167907,0.025946173720472185,0.03605374425852969,0.06611975065616703,0.08258917732939544,0.054903584317584596,0.0981718339895008,0.092132197342519,0.08269010416666571,0.03796319307742736,0.06558302575459227,0.06670261236876548,0.08949559137139054,0.1733849245406824,0.13057334727690265,0.056614070702099,0.07505655347768943,0.0486350680774273,0.10852971210629886,0.01721911909448806,0.04003496145013073,0.03687200623359528,0.019352013615485438,0.04207299868766362,0.03739277805118066,0.01629279445538052,0.0363203535104982,0.028377829724409158,0.14741861466535425,0.02725002050524912,0.05330056594488131,0.05966742536089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er,0.02415458671937902,0.05315996778680658,0.04334986089757617,0.020226187861483162,0.0306649095834245,0.05008739658832947,0.02319556702540426,0.03212720550552709,0.0651520609122182,0.07363491104766,0.04653839959001325,0.08253369573175132,0.08177523976865005,0.07132612197086076,0.032938977963247226,0.05872878688044425,0.058934219196133564,0.0908378907679911,0.1778383849476546,0.12900212314225037,0.05459270444395554,0.07225199502159647,0.05181426165897885,0.11499893842887463,0.016698861556482796,0.03749611977450717,0.033050680869755725,0.02067043707445624,0.04438966981477347,0.03452533128340241,0.016536550992019818,0.03609912877955866,0.027078629475071045,0.13911951826634453,0.02883703052932098,0.052266381140639216,0.05445226590526327,0.05431690123440678,0.06281803812337121,0.07347272258657964,0.07860746194093263,0.06453879962203533,0.05110694618052185,0.08366956163416465,0.07771034016354564,0.0816352960101095,0.09859506984189201,0.11782991404864297,0.10180206832874931,0.126305049067126,0.11219124526662147,0.043041581786197255,0.06377052080287615,0.06850972639695685,0.10112055975974778,0.11981480779975558,0.09063166326817851,0.05475812818896921,0.06461973671525527,0.025279794150462807,0.08261578996050979,0.029111577247452492,0.04594386357698154,0.0774290725595453,0.02417044163488699,0.03570162823544785,0.06632357074352094,0.020908714616504762,0.029926856519757704,0.05361954909767937,0.2004693247655037,0.022836096892472613,0.03731363871374013,0.11113908749413183
Tm,0.022946840558412913,0.0646161278471708,0.050539970609845365,0.020572189566495237,0.03863629684055833,0.07019801616458449,0.02341039676708296,0.035235562086700735,0.06496058045554691,0.07205069801616407,0.04020304922850817,0.08623846436443718,0.07819195444526021,0.06774257898603923,0.03029287288758249,0.05081414401175568,0.05109390154298275,0.08782138133725144,0.19176917707567953,0.13165448199852947,0.052289272593680686,0.07084393828067534,0.046201763409257746,0.1115250918442312,0.018685084496693666,0.043112894930198035,0.03460022042615701,0.018015172667156566,0.038689493019838095,0.030777994121968962,0.014441917707568029,0.03326642174871399,0.025345775165319565,0.1505550698016155,0.02950631888317397,0.05551502571638458,0.057710323291696945,0.04964127301909572,0.06331330843004884,0.07511782786002444,0.07440156618063375,0.06371902310385032,0.05877010465966069,0.09096540755225935,0.08426223141487803,0.08186879692405748,0.10310311205443819,0.11605914075869332,0.11098859926191296,0.13105565819605433,0.1176702934345229,0.044450774065616455,0.06811865043307341,0.07285088539509166,0.08853863961035728,0.12234876052121602,0.09130964867444101,0.05516183704337886,0.06249016183411245,0.027142569271000398,0.07923480331438876,0.028919026483513424,0.04623598048855641,0.07591483432227394,0.02276710525339917,0.03529337579671776,0.06541239333974413,0.020260694193375624,0.02962109856200046,0.05799758843194352,0.20375624245062593,0.023865170350062317,0.039971856157811785,0.10911470298753821
Yb,0.017811148352086744,0.03586515441704536,0.03499259835607654,0.019898312185779112,0.0352641449205966,0.09796440826749596,0.016151205011571246,0.027667743994892448,0.05153174128162083,0.07631573697230791,0.054558435080998356,0.09044928577128665,0.08894509616151879,0.07824192003830405,0.03122336605219024,0.0625254768174917,0.06099513207245947,0.10416838241161888,0.2520131274439408,0.17314232702896906,0.05770816375388954,0.07840750937674484,0.06329859947330573,0.12756469954512814,0.017872556060968662,0.04388805761710901,0.037380137259595735,0.027296165509536077,0.05717724044369889,0.047436497486233686,0.01398350091772401,0.031352166626765265,0.028259536349852066,0.1679296544569466,0.03475131673449819,0.06890140451679778,0.06420710637618644,0.049695057978177325,0.04881395777660433,0.07335498458112442,0.09965407113491086,0.06884116167428152,0.06565900522848366,0.11763585024111586,0.1053610559739326,0.08721731948494238,0.12018301124406272,0.16378750053437124,0.12513699433728323,0.16444110122198805,0.15455330770176223,0.0418026275576554,0.0678574912315219,0.07307659919158518,0.09206088373533015,0.14510886128102307,0.10815948849797954,0.05769335454815503,0.06789652229274434,0.02675619115868901,0.09341017406772889,0.033200016368723495,0.05360269535868032,0.07970047212329089,0.02348118305731075,0.040101494574301795,0.06641809063901484,0.021852689522239552,0.0316024575388214,0.057796939507464104,0.16958463939236362,0.025106097534640544,0.04133758930894518,0.0855085786159645
Lu,0.028912287768000873,0.04520318502912326,0.03347533771223181,0.015696616681125382,0.03812963192464945,0.07052224563142828,0.020356828603296503,0.03849628206717027,0.05902593258148416,0.07249637501549079,0.0502060044615189,0.08398605775188912,0.08010617796505076,0.07006648903209754,0.025923906308092604,0.04744543933572881,0.04937027512702881,0.0931757652745067,0.20941637749411304,0.1431459908290984,0.05237430288759396,0.06751208328169475,0.07964245879291049,0.12005257776676083,0.015177593258148563,0.03587656463006541,0.0280181559053165,0.028524228528937778,0.05960205725616505,0.04486426446895492,0.013265708266204095,0.030722022555459062,0.02415760936919065,0.14100235469079114,0.027981255421985277,0.055582569091584634,0.055662473664642026,0.05877715894255007,0.05140653830562282,0.06948634898737363,0.1098178187141506,0.08917339096595767,0.06254016426717557,0.09890763802220416,0.09500024227815296,0.08647821325958652,0.10735892138645318,0.14318382745534633,0.10846858769249641,0.14423308062075016,0.1328379761267089,0.04492509168370039,0.06488648688409791,0.07500585293801477,0.09472592761682817,0.12589004296078224,0.09550198762480373,0.05428716555958746,0.06285834696531437,0.030690048764332827,0.08283981685971717,0.028431709516725225,0.04281109685379664,0.07006373008311724,0.025394016795765223,0.03963986402202122,0.06564183790991321,0.02168035585608087,0.029535469877580305,0.05449537817660486,0.17636672461038766,0.02274610142009176,0.03650882735787166,0.09488612354207479
Hf,0.026239981487531143,0.043569639551344526,0.033293123162365094,0.024884324294892655,0.08955537406076335,0.11136488620276476,0.020044538821735756,0.03341299139714669,0.053317570510725956,0.08129208864205524,0.04226824022650517,0.0879861700969174,0.0854318577806809,0.07470957203528182,0.03683986714581258,0.06977507350538971,0.07259348796689453,0.06669206686268053,0.16065136665577628,0.1036634269846447,0.058055700751387954,0.07977452902101635,0.04211096591527803,0.07932159969508813,0.013939371665033206,0.029984945007078122,0.03022193183055628,0.017473048023521676,0.034392300990961314,0.04809642818251085,0.016413236415114885,0.040280028313187055,0.045716486986823096,0.13781642709354164,0.019876374823042567,0.03838620276598037,0.06538250027224173,0.03637903071049572,0.05323625993111328,0.06941146297945097,0.06714373142654356,0.09355633971570802,0.09364563344258542,0.056613401996943674,0.07552676795589755,0.06192760033463295,0.07662258504969878,0.08457657973271775,0.0782233226242861,0.09015766637865633,0.07978300703042247,0.03402009249987652,0.046797177706145894,0.05290177631923124,0.09792264051048563,0.10235347153503091,0.0781428104017034,0.04926082548588601,0.060280336446243706,0.032247242571739866,0.07314734676169098,0.024856731489865957,0.043413072848163294,0.08087379674153095,0.017847316418577952,0.02881030913316134,0.05867997079174468,0.017787232707776685,0.030060710039966534,0.05739635984039624,0.23808481731435374,0.020941430556279256,0.03393844451916197,0.1429392166814717
Ta,0.026137837080400815,0.05466662514790974,0.05878669739054537,0.041008656660645966,0.04446415893379784,0.06043965248801076,0.026524381889518344,0.05778286728529541,0.06800825185277365,0.09361611758111707,0.062248131655974766,0.10168930995827351,0.10145998629881037,0.08225303605903919,0.03956198231300934,0.108423195491063,0.10192483029208439,0.13371982624400544,0.3879045898984883,0.25050878121691533,0.07294036868655358,0.10418115152270023,0.03690030827676365,0.1130008251852775,0.017994675219530278,0.046011303481347056,0.03799856760291415,0.02416592451890119,0.053928800523135756,0.05153514043719192,0.01602481783645755,0.03308412218969886,0.033174254219343204,0.1631008127296509,0.02353960889331741,0.04597342280625214,0.07428850345643602,0.04890781661300107,0.04938373655366746,0.06313921513493835,0.08767697136590755,0.14176555626812729,0.13169777629886706,0.08520640014351485,0.09314238370011198,0.09172872680233354,0.08952511013058458,0.08204413282579184,0.09679320063184621,0.10258322607636751,0.0835208810918762,0.04115943628564093,0.0590908905382368,0.06489787499257159,0.09989306849832777,0.1469635962150107,0.10661062289050133,0.047400133126647134,0.05771887714243253,0.02310122070748771,0.07394430562269104,0.02442314910257798,0.03477354808634593,0.05370298504682267,0.028985058750506203,0.03821619464978559,0.060501274258914065,0.022992829644406732,0.026788095639768923,0.0466170436835683,0.21044110500126625,0.030588049230699133,0.03954926155023737,0.11081902219376474
W,0.03851053520932433,0.09319368577143186,0.12960293813366386,0.07275684529967501,0.031209152355334602,0.04210664528588125,0.025919115111386715,0.07531190082074532,0.07304119249603332,0.12868323677494986,0.19280229671011917,0.1288696461824954,0.16909652389820043,0.15613747499827602,0.0538491447686041,0.14229521001448342,0.13520930753845048,0.13876494930684835,0.37287973308504135,0.23954914132009245,0.07175036209393668,0.09484702393268427,0.05302134629974424,0.11431226291468363,0.02045834195461744,0.05930302089799215,0.06088237119801288,0.02667213256086599,0.06110757638457766,0.05960735223118761,0.015855714187185295,0.030875784536864313,0.033036071453203336,0.13901850127594972,0.021398406786674824,0.05150079315814831,0.06222696392854614,0.09932317522667325,0.05427670997006151,0.0813167934089314,0.11259246270135433,0.17365932510330145,0.14259809789723124,0.0819058526732689,0.08392303378644604,0.07837089089355602,0.08276145921154604,0.08562009132591669,0.08876177728107613,0.0985729474597023,0.07995375693331883,0.041378754882436704,0.056451091672134426,0.06447678906418766,0.09214606620124442,0.1392858361320853,0.09888427792895264,0.04748040798961643,0.05896140898852874,0.02291626859607597,0.07598888640487231,0.0318677512557183,0.03767701772585347,0.05388879867568481,0.04498779197425599,0.04559231509407511,0.06838199425934448,0.031029775100414398,0.030138759528276885,0.04800250854349099,0.16042957888133202,0.031148192592411007,0.03921407945923179,0.08363262332077562
Re,0.02930485781990509,0.0396607582938385,0.05292424170616055,0.03684571090047359,0.018091990521327,0.05081689573459676,0.034418246445497375,0.05273466824644505,0.04572718009478638,0.08947836492890936,0.10821291469194272,0.08602154028435958,0.09412215639810351,0.06743244075829324,0.02897144549763017,0.1074840284360182,0.09852803317535457,0.13754867298578147,0.16839341232227428,0.11251227488151624,0.053492345971563486,0.05852189573459655,0.019930189573459663,0.052531658767772105,0.019388696682464502,0.06969478672985746,0.11492772511848276,0.035773436018957175,0.07399180094786684,0.11277037914691891,0.02374665876777249,0.041716729857819684,0.07581789099526018,0.32553395734597296,0.02993561611374397,0.05614668246445463,0.19203239336492864,0.07718820792317946,0.03889134182482381,0.059572226883298975,0.06479117701093325,0.05957002995731607,0.08567583342739285,0.05722136365929012,0.06498886168225901,0.05077461871212803,0.06859207642057968,0.07041589543195535,0.06992261181714311,0.07539287278522251,0.053261208186625705,0.034709899442118775,0.04567613894486468,0.05070512700367022,0.11642879511342703,0.08460006357315228,0.07163115131740208,0.04253760929409997,0.046904483313832124,0.011159407316287121,0.04932513679389984,0.023247187989386617,0.036383147594991436,0.06311511437985827,0.02863173497186384,0.03952885548980593,0.0762148274604731,0.022638482532470087,0.02929224259126976,0.06462643221423942,0.2602650344724414,0.02712234177314981,0.042935754149793136,0.1564100717782908
Os,0.016760416666666684,0.03846359034267915,0.02885698987538947,0.016527063862928376,0.015011876947040509,0.04014252336448606,0.027630257009345866,0.056381717289719614,0.0653022780373831,0.10053840537383155,0.09907500973520231,0.11169957165108965,0.11847108644859741,0.09440581191588761,0.026168029595015654,0.06394295171339556,0.06540907320872265,0.16693944704049796,0.3296838979750767,0.19544679711837937,0.04451586838006231,0.0620473617601245,0.052723130841121506,0.10071363901869138,0.014331824376947062,0.03400661993769478,0.04461915887850472,0.02669621300623055,0.055242795950155736,0.06399931853582551,0.017338492990654247,0.03285835280373839,0.04947059968847353,0.32688322624610544,0.02476674454828662,0.06028168808411206,0.1937042932242979,0.08929409779613301,0.03791384718569533,0.05835846971137234,0.10695752194639353,0.09787432918213738,0.10362598114709859,0.07002432761212131,0.0712846586400062,0.051184423825697226,0.08102265613274023,0.10107176122459896,0.0813366255212365,0.09885187560672387,0.07803474706981729,0.038150329373328504,0.039652531771112,0.04576681132413166,0.11907241514814232,0.10731673945960456,0.07596227786929272,0.03572336725198819,0.04314675748179315,0.022608231721915905,0.061052360720502595,0.022430589455067373,0.03748937129040288,0.06157902751041649,0.02127745490895107,0.03181530424148987,0.05395320295431872,0.017141511021545357,0.02190760704702852,0.04208690979229026,0.2416599464982307,0.022837931500015958,0.04070273404858342,0.138666680033101
Ir,0.019549795605518595,0.06274767501277395,0.05023017373530895,0.033012646908533325,0.02774547777210014,0.03451599386816538,0.060330838017373045,0.059080838017372996,0.05144049565661699,0.10620871231476668,0.1232550843127229,0.09757118037812904,0.11945385794583492,0.09917892181911006,0.03822731221257002,0.0480497956055184,0.05766139499233471,0.11619685743484888,0.2689513285641281,0.16574317833418448,0.05124335717935589,0.06403975472662182,0.04008329075114968,0.09477979049565581,0.02520802248339292,0.04306801226366865,0.08259741951967209,0.020167296882984118,0.037604062340316664,0.07665861011752598,0.01432590700051099,0.02026504854368936,0.05236277465508405,0.27737153806847203,0.021100434338272793,0.048602963719979464,0.15698048032703044,0.03788536957053165,0.0704446711341392,0.07346124580100952,0.08590812992413084,0.077086100216101,0.08360454127025559,0.09160550443056499,0.08814692203354348,0.06668130846942226,0.08731559502283383,0.12224002241262505,0.08160396654750923,0.1083797098123086,0.0950726409560849,0.047913323459000796,0.05441554980019081,0.06017105888233519,0.08917045671411794,0.10279853792704664,0.0786746140723302,0.042009365081551724,0.046753691996395494,0.028876715163359903,0.07245546629094497,0.02645118414833359,0.03952973622320027,0.07810105893925395,0.0191204953225721,0.03174172158693487,0.06300131455769484,0.014150816870967099,0.020770876889912037,0.03962532155664154,0.2343243346474483,0.02133998494477979,0.04038043451418644,0.1291822466246073
Pt,0.01682909562082166,0.032295294073461794,0.05779035529181946,0.06671912792007735,0.03532947119356989,0.03297898670472446,0.0982182453241189,0.07467693232178989,0.03708187485915989,0.14755537820175801,0.12197551265680152,0.1383896003905958,0.144847911815519,0.11000191542101696,0.0393956658904827,0.04922742807781821,0.0540643356118075,0.09155173514609709,0.15803081574400962,0.09710326372718345,0.047580222339066544,0.04913903703147244,0.048224949297678614,0.10251969879065524,0.021308232554645718,0.03788984451288191,0.0776624164350628,0.02599622549387798,0.05552283482310471,0.10482565913017342,0.016028900322992503,0.024630042064147713,0.06290248253586657,0.3360525801847835,0.024762994817095894,0.06154856155637304,0.1845973108991219,0.04198929348648921,0.04578396816479519,0.06705808968649148,0.07150117019409247,0.04368110186108133,0.046084616372784035,0.10188331675116918,0.0874442724949891,0.05187189740567187,0.08551235348064141,0.1420473351890681,0.07341413385244126,0.11331228682558053,0.09974966441779418,0.04111069444036434,0.04349431931139295,0.05142114401719498,0.07845147616759342,0.07269628866959747,0.05638192033765334,0.04328277371453778,0.04372876948225705,0.04065729501317421,0.07940855394340869,0.02027432035800025,0.03470367902339796,0.06386447177860577,0.02154353376324577,0.043253003101628204,0.08228491149693239,0.015524393692787773,0.027338312916696215,0.05206365442682708,0.29483139022958227,0.02123933577572437,0.05557961611102911,0.1625256521256443
Au,0.04384144612476322,0.02642619160140391,0.037203011072103116,0.04403298001620239,0.049018650418578995,0.12782870307858465,0.09438161625708837,0.06128929246556764,0.029942951660815117,0.11176594990548197,0.0923413954901429,0.11008369902781505,0.11585059411288155,0.08357649203348588,0.03599097015932979,0.036499206724277145,0.04378593370240286,0.09846548406697235,0.08289233391844379,0.05907686335403667,0.04416817445314555,0.04440835133675345,0.04548843842830093,0.08109650958682095,0.02416498447204941,0.03601254050769601,0.08386370847961075,0.02413424925735869,0.0422642114501752,0.10409404536861971,0.02427146907912476,0.03815958344585423,0.12099618552524949,0.31446804955441754,0.024394156764785128,0.04960351404266774,0.18501237172562857,0.0524915886663591,0.0396200950763786,0.05223396188489942,0.051688853688534576,0.04175092402079409,0.075456425169845,0.087144633655939,0.07131018607880263,0.03537421207589594,0.07127825586940736,0.09853582977673365,0.06847765910018375,0.08913578792520227,0.07401166603309955,0.03877122913130629,0.03942409215750176,0.04695422164192147,0.08369042954887931,0.05727006104663602,0.049899136877715765,0.042838437166261914,0.04154262730104398,0.03377907291118693,0.0666991359446327,0.02403433193063374,0.03564062348775067,0.0725530292018246,0.022680945377259912,0.04040571573685918,0.09113222505632129,0.021066625325091987,0.03507918318869675,0.0971494687749257,0.2823076600069965,0.021862497496832264,0.047713421242677474,0.16601749356978776
Hg,0.030574619443002653,0.034612912990831586,0.036953879086662804,0.039290672029060364,0.19569494897076742,0.40819291645044203,0.07402510378827101,0.07838062186472836,0.1022647033385223,0.15495528455284618,0.17882855474831394,0.16682105172115616,0.19756186213457985,0.16533508476042244,0.05593891627746009,0.08761516173672275,0.10041020152222757,0.11313762757308399,0.18190652568759774,0.13344622470160872,0.0732562489188713,0.09586254540736831,0.04124984864210315,0.1281496713371394,0.025010746410655354,0.045811689154125104,0.05899212938937834,0.032080717003978285,0.059931478117972115,0.0759421596609575,0.01947437727036832,0.034730258605777234,0.055409185262064724,0.1804012497837753,0.028524822695035184,0.049314002767686854,0.09348776163293483,0.08976465953063863,0.06762534606632195,0.10386149445557218,0.09890828963555978,0.09433716784655015,0.15584410153086464,0.08806916852019277,0.1087774376509525,0.09035718562007419,0.11837758680696688,0.16863494651392472,0.12211135807200865,0.15777995201665582,0.1373707923237555,0.06269443357593137,0.08597888907996332,0.09572989881291183,0.0940010020226913,0.12540916326980947,0.0976054014029561,0.06430458262163483,0.07341228407628986,0.02375529151401509,0.08507208475543937,0.027749145139510434,0.03967361605089448,0.05776234333937578,0.02997516224502795,0.04668032845353404,0.06710285234548748,0.0214141131462143,0.031980308860073345,0.055875516678033206,0.16124711684984383,0.026418952426286366,0.03988561660207491,0.08566260054782457
Tl,0.06889018054531994,0.12012722918201894,0.06839491525423658,0.03183603537214415,0.02305593220338972,0.04824517317612328,0.035611717022844214,0.04810049742078066,0.09288710390567378,0.07274751289609371,0.06425648489314602,0.07643623802505457,0.0843574981577003,0.0786902542372875,0.05868575902726541,0.07020989314664627,0.07724585482682317,0.08117840825349994,0.10737170228445046,0.08761621223286603,0.05566053795136271,0.06311254605747901,0.05757765291083217,0.09344974207811309,0.028093294030950393,0.05478644067796544,0.07229270449520922,0.02400125276344864,0.047438798820928135,0.07360525055268916,0.01681503316138536,0.030067372881355716,0.04826280397936568,0.17810862196020605,0.020857461311716972,0.045377173913043134,0.09606613854089852,0.0885232799583153,0.1151105698444035,0.1026345338559899,0.08961722600908709,0.07437896021232228,0.08132381371415577,0.052052681506023615,0.06982896529057053,0.08712330380562923,0.10074304843510631,0.11132783894692115,0.10593728547099401,0.12090294393643321,0.10476520605530262,0.05181534285902985,0.07617569126301704,0.08805973974970929,0.08588166299080588,0.1241970935544696,0.09174894143358442,0.04799433821782074,0.05767735583108378,0.02885800082073215,0.08871337313793835,0.034103560097725465,0.055568985107765353,0.06808459530465129,0.032363645173972166,0.051351738995683294,0.07171161131730691,0.021934113717408114,0.03338073942343402,0.05022109249788731,0.15505860816831032,0.024677982621472937,0.04106876223579754,0.08018082437887587
