pairs,sub
Cd U,0.9966275921880098
Cd V,0.9977599325300773
Cd W,0.9962810461845306
Cd Y,0.9976524724796748
C Dy,0.995558034181476
Cd Yb,0.9968639382527076
Cd Zn,0.999009784785765
Cd Zr,0.9987818660572789
Ce Cl,0.9977639722020432
Ce Co,0.9979588740089351
Ce Cr,0.9986520208997083
Ce Cs,0.9986367724710178
Ce Cu,0.9980044975068636
Ce Dy,0.998230647312456
Ce Er,0.9986787755833979
Ce Eu,0.9990036967676089
Ce F,0.9970779510789012
Ce Fe,0.9971776659263828
Ce Ga,0.9979441871134411
Ce Gd,0.9993625818912656
Ce Ge,0.9979143975654102
Ce H,0.9968869908368025
